Core Based Statistical Area,Pollutant,Trend Statistic,2000_x,2001_x,2002_x,2003_x,2004_x,2005_x,2006_x,2007_x,2008_x,2009_x,2010_x,2011_x,2012_x,2013_x,2014_x,2015_x,2016_x,2017_x,2018_x,2019_x,2020_x,2021,2022,State,2000_y,2001_y,2002_y,2003_y,2004_y,2005_y,2006_y,2007_y,2008_y,2009_y,2010_y,2011_y,2012_y,2013_y,2014_y,2015_y,2016_y,2017_y,2018_y,2019_y,2020_y
"Steamboat Springs, CO",PM10,2nd Max,96.0,79.0,98.0,101.0,81.0,83.0,79.0,90.0,111.0,82.0,90.0,79.0,93.0,77.0,81.0,68.0,73.0,76.0,53.0,73.0,69.0,69.0,45.0,CO,634.4,639.3,650.5,651.5,618.8,639.6,625.4,624.4,639.6,626.9,625.6,636.4,638.7,639.9,657.9,666.2,677.4,678.8,676.4,684.0,807.9
"Stockton-Lodi, CA",NO2,Annual Mean,21.0,19.0,21.0,18.0,17.0,17.0,18.0,16.0,17.0,15.0,14.0,15.0,14.0,16.0,13.0,12.0,12.0,11.0,12.0,12.0,11.0,10.0,10.0,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Stockton-Lodi, CA",NO2,98th Percentile,68.0,68.0,64.0,65.0,54.0,58.0,60.0,56.0,63.0,54.0,49.0,51.0,52.0,57.0,54.0,48.0,45.0,52.0,58.0,58.0,54.0,54.0,54.0,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Stockton-Lodi, CA",PM10,2nd Max,86.0,97.0,78.0,63.0,56.0,76.0,80.0,68.0,83.0,57.0,49.0,53.0,58.0,69.0,67.0,51.0,54.0,86.0,173.0,68.0,113.0,113.0,113.0,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Stockton-Lodi, CA",PM2.5,Weighted Annual Mean,15.5,13.9,16.7,13.6,13.2,12.5,13.1,12.9,14.4,11.3,10.6,11.3,12.4,17.7,12.1,12.8,11.8,12.1,17.6,9.3,14.0,12.1,12.1,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Stockton-Lodi, CA",PM2.5,98th Percentile,55.0,58.0,50.0,41.0,36.0,44.0,42.0,48.0,62.0,40.0,30.0,45.0,34.0,56.0,45.0,39.0,32.0,44.0,92.0,33.0,81.0,40.0,40.0,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Syracuse, NY",O3,4th Max,0.074,0.085,0.091,0.081,0.066,0.077,0.071,0.081,0.07,0.061,0.073,0.069,0.074,0.065,0.063,0.063,0.067,0.064,0.066,0.058,0.058,0.067,0.056,NY,833.7,834.5,826.2,812.9,796.4,796.7,778.9,771.9,774.0,758.7,755.7,766.4,761.3,768.0,759.4,776.1,781.7,782.7,804.3,803.8,1051.6
"Syracuse, NY",PM2.5,Weighted Annual Mean,11.0,10.5,11.1,9.9,10.0,11.5,8.3,8.2,8.2,7.6,7.6,8.1,7.2,6.4,6.5,6.3,5.0,5.3,5.1,6.1,6.0,6.6,5.8,NY,833.7,834.5,826.2,812.9,796.4,796.7,778.9,771.9,774.0,758.7,755.7,766.4,761.3,768.0,759.4,776.1,781.7,782.7,804.3,803.8,1051.6
"Syracuse, NY",PM2.5,98th Percentile,24.0,36.0,39.0,23.0,25.0,35.0,19.0,21.0,22.0,21.0,23.0,24.0,16.0,16.0,16.0,17.0,12.0,13.0,16.0,15.0,14.0,18.0,12.0,NY,833.7,834.5,826.2,812.9,796.4,796.7,778.9,771.9,774.0,758.7,755.7,766.4,761.3,768.0,759.4,776.1,781.7,782.7,804.3,803.8,1051.6
"Syracuse, NY",SO2,99th Percentile,26.0,19.0,16.0,20.0,22.0,19.0,16.0,16.0,13.0,14.0,10.0,9.0,7.0,5.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,NY,833.7,834.5,826.2,812.9,796.4,796.7,778.9,771.9,774.0,758.7,755.7,766.4,761.3,768.0,759.4,776.1,781.7,782.7,804.3,803.8,1051.6
"Tallahassee, FL",O3,4th Max,0.077,0.076,0.07,0.076,0.071,0.071,0.07,0.071,0.071,0.058,0.067,0.065,0.066,0.062,0.06,0.059,0.061,0.062,0.06,0.061,0.055,0.056,0.058,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Tallahassee, FL",PM2.5,Weighted Annual Mean,13.6,12.5,12.9,11.8,13.0,12.8,12.4,12.2,10.6,9.7,9.7,9.2,8.6,8.1,9.3,7.6,6.7,8.0,7.3,7.7,7.5,7.0,7.2,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Tallahassee, FL",PM2.5,98th Percentile,30.0,31.0,28.0,24.0,28.0,31.0,27.0,38.0,23.0,25.0,23.0,22.0,21.0,20.0,21.0,17.0,16.0,19.0,17.0,20.0,18.0,14.0,15.0,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Tampa-St. Petersburg-Clearwater, FL",NO2,Annual Mean,13.0,11.0,11.0,10.0,9.0,8.0,8.0,9.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Tampa-St. Petersburg-Clearwater, FL",NO2,98th Percentile,58.0,48.0,48.0,45.0,41.0,36.0,41.0,42.0,41.0,38.0,38.0,34.0,34.0,34.0,30.0,26.0,31.0,29.0,28.0,26.0,22.0,25.0,25.0,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Tampa-St. Petersburg-Clearwater, FL",O3,4th Max,0.08,0.08,0.069,0.077,0.074,0.075,0.074,0.076,0.075,0.064,0.067,0.071,0.066,0.066,0.064,0.062,0.064,0.064,0.065,0.065,0.062,0.06,0.061,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Tampa-St. Petersburg-Clearwater, FL",PM10,2nd Max,51.0,44.0,46.0,55.0,57.5,71.5,69.0,82.5,59.0,40.0,56.5,49.0,50.5,43.5,57.0,50.5,41.5,59.5,47.5,61.5,53.5,55.5,52.0,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Tampa-St. Petersburg-Clearwater, FL",PM2.5,Weighted Annual Mean,12.3,11.3,10.3,9.3,9.6,10.4,9.5,9.7,8.0,7.4,8.1,7.5,6.8,6.2,6.5,6.8,7.0,7.6,7.4,7.7,7.9,7.8,7.5,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Tampa-St. Petersburg-Clearwater, FL",PM2.5,98th Percentile,29.0,28.0,22.0,18.0,20.0,25.0,21.0,24.0,17.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,16.0,20.0,15.0,17.0,18.0,17.0,15.0,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Tampa-St. Petersburg-Clearwater, FL",SO2,99th Percentile,113.0,132.0,129.0,117.0,98.0,97.0,92.0,89.0,68.0,57.0,53.0,47.0,42.0,31.0,26.0,24.0,24.0,20.0,18.0,15.0,19.0,14.0,30.0,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Terre Haute, IN",O3,4th Max,0.079,0.083,0.091,0.073,0.065,0.07,0.066,0.075,0.063,0.06,0.063,0.069,0.071,0.064,0.059,0.063,0.068,0.067,0.069,0.062,0.063,0.062,0.067,IN,912.2,900.8,899.9,903.2,869.7,886.7,878.3,846.4,883.3,866.5,875.2,893.1,907.6,924.0,923.8,947.4,956.9,983.9,981.7,980.4,1157.6
"Terre Haute, IN",PM2.5,Weighted Annual Mean,15.7,15.2,14.5,14.1,12.7,15.4,13.0,14.1,12.4,11.9,13.3,13.2,11.3,9.2,11.0,10.1,9.2,9.2,8.4,9.6,8.1,9.6,8.4,IN,912.2,900.8,899.9,903.2,869.7,886.7,878.3,846.4,883.3,866.5,875.2,893.1,907.6,924.0,923.8,947.4,956.9,983.9,981.7,980.4,1157.6
"Terre Haute, IN",PM2.5,98th Percentile,34.0,38.0,40.0,35.0,27.0,43.0,31.0,31.0,26.0,25.0,33.0,36.0,31.0,23.0,26.0,21.0,21.0,24.0,20.0,21.0,22.0,24.0,24.0,IN,912.2,900.8,899.9,903.2,869.7,886.7,878.3,846.4,883.3,866.5,875.2,893.1,907.6,924.0,923.8,947.4,956.9,983.9,981.7,980.4,1157.6
"Terre Haute, IN",SO2,99th Percentile,99.0,104.0,69.0,83.0,130.0,100.0,99.0,90.0,120.0,115.0,61.0,95.0,73.0,79.0,85.0,71.0,58.0,3.0,4.0,4.0,4.0,4.0,3.0,IN,912.2,900.8,899.9,903.2,869.7,886.7,878.3,846.4,883.3,866.5,875.2,893.1,907.6,924.0,923.8,947.4,956.9,983.9,981.7,980.4,1157.6
"Toledo, OH",O3,4th Max,0.076,0.085,0.092,0.09,0.074,0.084,0.073,0.079,0.072,0.069,0.068,0.071,0.079,0.065,0.066,0.063,0.066,0.066,0.072,0.062,0.068,0.067,0.068,OH,952.4,948.7,962.2,954.2,928.1,951.1,930.4,926.3,953.2,929.5,942.3,965.2,974.5,978.8,987.6,1017.7,1029.5,1060.6,1063.0,1058.4,1228.9
"Toledo, OH",PM2.5,Weighted Annual Mean,15.6,15.6,14.9,14.4,13.3,15.8,12.6,14.5,12.1,11.1,11.3,10.7,10.0,9.6,10.4,9.9,8.4,8.2,8.3,7.9,7.6,8.5,6.8,OH,952.4,948.7,962.2,954.2,928.1,951.1,930.4,926.3,953.2,929.5,942.3,965.2,974.5,978.8,987.6,1017.7,1029.5,1060.6,1063.0,1058.4,1228.9
"Toledo, OH",PM2.5,98th Percentile,38.0,38.0,38.0,37.0,32.0,44.0,27.0,34.0,31.0,25.0,28.0,25.0,21.0,21.0,27.0,24.0,18.0,19.0,20.0,20.0,21.0,20.0,17.0,OH,952.4,948.7,962.2,954.2,928.1,951.1,930.4,926.3,953.2,929.5,942.3,965.2,974.5,978.8,987.6,1017.7,1029.5,1060.6,1063.0,1058.4,1228.9
"Torrington, CT",O3,4th Max,0.099,0.099,0.099,0.085,0.083,0.094,0.085,0.089,0.077,0.07,0.072,0.07,0.073,0.068,0.068,0.076,0.078,0.067,0.071,0.062,0.063,0.068,0.07,CT,884.7,868.9,870.9,850.3,838.5,840.2,831.9,812.3,812.1,802.5,802.8,824.6,816.5,824.0,830.2,850.3,854.0,872.6,874.1,890.4,1064.2
"Traverse City, MI",O3,4th Max,0.081,0.091,0.086,0.089,0.075,0.086,0.08,0.082,0.066,0.069,0.072,0.071,0.083,0.069,0.069,0.067,0.072,0.065,0.069,0.057,0.068,0.067,0.069,MI,874.9,865.0,876.6,863.7,847.0,864.3,857.3,867.1,889.2,873.1,890.6,906.3,909.6,933.8,947.7,958.8,969.3,979.7,989.4,992.1,1175.0
"Trenton, NJ",O3,4th Max,0.063,0.062,0.07,0.057,0.056,0.053,0.056,0.052,0.051,0.051,0.057,0.08,0.081,0.07,0.071,0.074,0.074,0.07,0.077,0.067,0.068,0.069,0.067,NJ,889.0,879.7,865.3,856.7,826.6,831.8,812.3,802.8,803.9,779.8,790.4,799.9,795.7,802.3,797.9,806.8,817.9,831.1,850.5,844.5,1080.8
"Trenton, NJ",PM2.5,Weighted Annual Mean,14.7,14.9,13.7,13.5,12.5,13.0,12.5,12.0,11.1,9.3,9.5,10.3,8.8,9.1,8.7,8.2,7.3,7.5,7.1,7.7,7.6,7.5,7.4,NJ,889.0,879.7,865.3,856.7,826.6,831.8,812.3,802.8,803.9,779.8,790.4,799.9,795.7,802.3,797.9,806.8,817.9,831.1,850.5,844.5,1080.8
"Trenton, NJ",PM2.5,98th Percentile,43.0,35.0,36.0,41.0,33.0,34.0,36.0,33.0,31.0,23.0,27.0,28.0,21.0,24.0,24.0,24.0,17.0,18.0,17.0,21.0,19.0,18.0,16.0,NJ,889.0,879.7,865.3,856.7,826.6,831.8,812.3,802.8,803.9,779.8,790.4,799.9,795.7,802.3,797.9,806.8,817.9,831.1,850.5,844.5,1080.8
"Truckee-Grass Valley, CA",O3,4th Max,0.1,0.095,0.099,0.101,0.093,0.093,0.096,0.088,0.091,0.083,0.077,0.076,0.075,0.078,0.081,0.084,0.086,0.09,0.095,0.072,0.08,0.09,0.075,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Tucson, AZ",CO,2nd Max,3.3,2.3,2.1,2.0,1.7,1.6,1.4,1.5,1.1,1.0,1.0,1.1,0.9,0.9,0.9,0.9,0.8,0.9,0.8,0.6,0.7,0.6,0.6,AZ,789.4,778.6,793.4,787.5,764.2,784.8,769.0,738.6,729.6,722.3,731.6,746.3,756.1,762.6,765.6,795.2,817.3,823.2,826.6,827.6,1020.7
"Tucson, AZ",NO2,Annual Mean,17.0,16.0,17.0,17.0,16.0,15.0,15.0,13.0,12.0,11.0,11.0,12.0,12.0,10.0,10.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,AZ,789.4,778.6,793.4,787.5,764.2,784.8,769.0,738.6,729.6,722.3,731.6,746.3,756.1,762.6,765.6,795.2,817.3,823.2,826.6,827.6,1020.7
"Tucson, AZ",NO2,98th Percentile,56.0,53.0,54.0,53.0,52.0,47.0,47.0,48.0,47.0,42.0,43.0,45.0,44.0,42.0,40.0,38.0,33.0,37.0,38.0,34.0,32.0,35.0,34.0,AZ,789.4,778.6,793.4,787.5,764.2,784.8,769.0,738.6,729.6,722.3,731.6,746.3,756.1,762.6,765.6,795.2,817.3,823.2,826.6,827.6,1020.7
"Tucson, AZ",O3,4th Max,0.075,0.067,0.074,0.074,0.068,0.075,0.072,0.07,0.07,0.066,0.068,0.071,0.068,0.069,0.065,0.065,0.065,0.07,0.069,0.065,0.071,0.068,0.07,AZ,789.4,778.6,793.4,787.5,764.2,784.8,769.0,738.6,729.6,722.3,731.6,746.3,756.1,762.6,765.6,795.2,817.3,823.2,826.6,827.6,1020.7
"Tucson, AZ",PM10,2nd Max,58.3,82.8,54.0,69.5,46.8,43.0,68.0,57.3,73.8,54.8,36.5,60.3,53.8,68.0,70.8,38.0,40.5,49.3,58.0,37.8,55.3,70.0,57.8,AZ,789.4,778.6,793.4,787.5,764.2,784.8,769.0,738.6,729.6,722.3,731.6,746.3,756.1,762.6,765.6,795.2,817.3,823.2,826.6,827.6,1020.7
"Tucson, AZ",PM2.5,Weighted Annual Mean,7.3,7.2,6.5,6.5,5.7,6.1,5.8,5.8,5.5,5.4,5.1,5.7,5.7,5.7,6.0,5.7,5.6,7.0,5.0,3.5,5.0,6.3,5.9,AZ,789.4,778.6,793.4,787.5,764.2,784.8,769.0,738.6,729.6,722.3,731.6,746.3,756.1,762.6,765.6,795.2,817.3,823.2,826.6,827.6,1020.7
"Tucson, AZ",PM2.5,98th Percentile,12.0,18.0,18.0,13.0,11.0,11.0,12.0,13.0,12.0,11.0,11.0,13.0,11.0,14.0,16.0,15.0,15.0,17.0,11.0,8.0,13.0,12.0,13.0,AZ,789.4,778.6,793.4,787.5,764.2,784.8,769.0,738.6,729.6,722.3,731.6,746.3,756.1,762.6,765.6,795.2,817.3,823.2,826.6,827.6,1020.7
"Tulsa, OK",NO2,Annual Mean,11.0,11.0,11.0,10.0,5.0,11.0,11.0,10.0,9.0,9.0,8.0,9.0,9.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,OK,1016.6,1000.3,1017.5,1019.2,978.2,1019.6,985.7,991.4,1008.8,957.6,973.8,980.5,966.5,996.8,991.8,1007.9,1001.0,1029.1,1038.1,1034.4,1201.0
"Tulsa, OK",O3,4th Max,0.08,0.079,0.081,0.083,0.071,0.078,0.081,0.072,0.068,0.07,0.07,0.082,0.083,0.07,0.063,0.065,0.063,0.064,0.07,0.063,0.059,0.065,0.072,OK,1016.6,1000.3,1017.5,1019.2,978.2,1019.6,985.7,991.4,1008.8,957.6,973.8,980.5,966.5,996.8,991.8,1007.9,1001.0,1029.1,1038.1,1034.4,1201.0
"Tulsa, OK",PM2.5,Weighted Annual Mean,12.4,12.4,11.8,11.9,10.6,12.2,10.4,12.2,11.4,10.7,10.7,11.2,9.7,9.3,9.0,8.0,9.0,9.3,10.5,8.7,8.1,9.9,9.0,OK,1016.6,1000.3,1017.5,1019.2,978.2,1019.6,985.7,991.4,1008.8,957.6,973.8,980.5,966.5,996.8,991.8,1007.9,1001.0,1029.1,1038.1,1034.4,1201.0
"Tulsa, OK",PM2.5,98th Percentile,30.0,30.0,32.0,27.0,27.0,31.0,23.0,27.0,23.0,23.0,22.0,24.0,20.0,21.0,21.0,17.0,23.0,21.0,27.0,22.0,19.0,29.0,21.0,OK,1016.6,1000.3,1017.5,1019.2,978.2,1019.6,985.7,991.4,1008.8,957.6,973.8,980.5,966.5,996.8,991.8,1007.9,1001.0,1029.1,1038.1,1034.4,1201.0
"Tulsa, OK",SO2,99th Percentile,80.0,88.0,64.0,70.0,109.0,71.0,62.0,58.0,65.0,46.0,48.0,51.0,40.0,31.0,11.0,10.0,15.0,14.0,7.0,7.0,7.0,6.0,6.0,OK,1016.6,1000.3,1017.5,1019.2,978.2,1019.6,985.7,991.4,1008.8,957.6,973.8,980.5,966.5,996.8,991.8,1007.9,1001.0,1029.1,1038.1,1034.4,1201.0
"Tupelo, MS",O3,4th Max,0.084,0.081,0.08,0.076,0.069,0.076,0.076,0.073,0.068,0.063,0.068,0.064,0.067,0.061,0.059,0.058,0.061,0.055,0.06,0.061,0.052,0.058,0.067,MS,1007.3,990.5,1009.3,993.2,964.7,1004.7,983.3,964.9,983.2,955.6,976.1,983.0,989.8,1026.4,1020.6,1062.1,1062.0,1081.7,1081.6,1107.6,1354.7
"Tuscaloosa, AL",O3,4th Max,0.081,0.081,0.083,0.07,0.068,0.074,0.077,0.08,0.068,0.055,0.06,0.06,0.058,0.059,0.057,0.062,0.061,0.058,0.063,0.06,0.052,0.053,0.06,AL,1013.3,1014.3,1028.3,1037.3,1018.0,1030.5,1014.8,999.3,1011.1,997.7,1005.0,1013.6,1022.4,1038.3,1035.5,1068.3,1078.8,1092.1,1112.0,1103.5,1316.2
"Tyler, TX",NO2,Annual Mean,6.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,TX,719.1,716.6,717.0,703.0,682.6,686.9,672.7,673.7,678.4,658.2,662.3,656.8,668.4,677.5,682.2,690.4,689.0,699.9,704.5,701.3,852.6
"Tyler, TX",NO2,98th Percentile,30.0,30.0,26.0,26.0,25.0,26.0,24.0,26.0,19.0,19.0,26.0,23.0,19.0,17.0,14.0,15.0,17.0,15.0,12.0,14.0,12.0,11.0,14.0,TX,719.1,716.6,717.0,703.0,682.6,686.9,672.7,673.7,678.4,658.2,662.3,656.8,668.4,677.5,682.2,690.4,689.0,699.9,704.5,701.3,852.6
"Tyler, TX",O3,4th Max,0.087,0.082,0.084,0.079,0.081,0.083,0.082,0.077,0.072,0.075,0.072,0.078,0.076,0.071,0.066,0.066,0.063,0.063,0.069,0.067,0.06,0.065,0.071,TX,719.1,716.6,717.0,703.0,682.6,686.9,672.7,673.7,678.4,658.2,662.3,656.8,668.4,677.5,682.2,690.4,689.0,699.9,704.5,701.3,852.6
"Ukiah, CA",O3,4th Max,0.053,0.052,0.06,0.06,0.055,0.057,0.06,0.053,0.061,0.053,0.047,0.043,0.057,0.055,0.052,0.053,0.048,0.057,0.053,0.051,0.059,0.061,0.05,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Ukiah, CA",PM2.5,Weighted Annual Mean,7.2,8.0,9.1,7.4,7.0,6.2,6.8,4.7,7.9,11.6,6.5,7.6,4.9,5.2,5.5,8.6,6.4,9.4,11.3,6.0,10.3,9.0,9.0,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Ukiah, CA",PM2.5,98th Percentile,19.0,27.0,40.0,15.0,14.0,15.0,17.0,13.0,31.0,20.0,14.0,15.0,15.0,15.0,14.0,22.0,16.0,34.0,60.0,15.0,62.0,32.0,32.0,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Urban Honolulu, HI",CO,2nd Max,1.4,1.5,1.6,1.1,1.0,1.1,0.9,0.8,0.9,1.1,0.8,0.9,0.9,1.1,1.2,1.3,1.2,1.0,1.6,0.6,0.5,0.6,0.6,HI,684.3,684.7,710.0,717.6,709.0,706.7,720.1,721.7,713.2,736.2,707.0,721.8,737.9,748.2,758.5,772.1,763.9,797.9,803.6,816.4,855.2
"Urban Honolulu, HI",NO2,Annual Mean,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,6.0,HI,684.3,684.7,710.0,717.6,709.0,706.7,720.1,721.7,713.2,736.2,707.0,721.8,737.9,748.2,758.5,772.1,763.9,797.9,803.6,816.4,855.2
"Urban Honolulu, HI",O3,4th Max,0.044,0.042,0.043,0.038,0.046,0.042,0.04,0.033,0.041,0.048,0.046,0.046,0.043,0.047,0.054,0.048,0.047,0.046,0.046,0.053,0.044,0.045,0.044,HI,684.3,684.7,710.0,717.6,709.0,706.7,720.1,721.7,713.2,736.2,707.0,721.8,737.9,748.2,758.5,772.1,763.9,797.9,803.6,816.4,855.2
"Urban Honolulu, HI",PM10,2nd Max,92.5,66.5,53.0,48.0,65.0,63.5,43.5,37.0,43.0,39.5,57.5,40.5,30.5,32.0,32.5,35.5,34.0,33.5,28.5,28.0,22.5,24.5,22.5,HI,684.3,684.7,710.0,717.6,709.0,706.7,720.1,721.7,713.2,736.2,707.0,721.8,737.9,748.2,758.5,772.1,763.9,797.9,803.6,816.4,855.2
"Urban Honolulu, HI",PM2.5,Weighted Annual Mean,4.6,4.5,4.4,4.5,4.0,4.2,4.1,4.0,5.0,5.5,5.8,6.0,6.1,4.9,4.2,4.6,3.2,3.7,3.2,3.0,3.4,3.1,3.7,HI,684.3,684.7,710.0,717.6,709.0,706.7,720.1,721.7,713.2,736.2,707.0,721.8,737.9,748.2,758.5,772.1,763.9,797.9,803.6,816.4,855.2
"Urban Honolulu, HI",PM2.5,98th Percentile,11.0,10.0,9.0,10.0,8.0,10.0,9.0,8.0,15.0,12.0,14.0,13.0,14.0,12.0,10.0,12.0,11.0,11.0,8.0,6.0,7.0,6.0,8.0,HI,684.3,684.7,710.0,717.6,709.0,706.7,720.1,721.7,713.2,736.2,707.0,721.8,737.9,748.2,758.5,772.1,763.9,797.9,803.6,816.4,855.2
"Urban Honolulu, HI",SO2,99th Percentile,10.0,9.0,10.0,12.0,15.0,19.0,11.0,14.0,14.0,12.0,16.0,7.0,12.0,8.0,8.0,12.0,8.0,6.0,5.0,5.0,3.0,4.0,4.0,HI,684.3,684.7,710.0,717.6,709.0,706.7,720.1,721.7,713.2,736.2,707.0,721.8,737.9,748.2,758.5,772.1,763.9,797.9,803.6,816.4,855.2
"Valdosta, GA",PM2.5,Weighted Annual Mean,15.6,13.7,11.8,11.9,12.0,12.1,12.8,11.2,9.7,9.8,10.8,9.7,8.6,8.5,9.0,7.9,7.3,8.2,6.9,7.6,8.0,8.5,9.3,GA,780.2,769.8,769.2,771.0,750.6,747.7,740.6,730.8,732.7,724.6,735.6,725.9,734.3,751.5,761.5,782.6,789.8,796.8,809.9,808.2,962.4
"Valdosta, GA",PM2.5,98th Percentile,32.0,33.0,33.0,30.0,27.0,24.0,26.0,23.0,20.0,25.0,25.0,20.0,14.0,19.0,17.0,15.0,17.0,21.0,17.0,15.0,18.0,18.0,21.0,GA,780.2,769.8,769.2,771.0,750.6,747.7,740.6,730.8,732.7,724.6,735.6,725.9,734.3,751.5,761.5,782.6,789.8,796.8,809.9,808.2,962.4
"Vallejo-Fairfield, CA",CO,2nd Max,5.0,4.1,3.7,2.9,3.1,3.0,2.7,2.6,2.0,2.2,1.9,2.4,2.1,2.0,2.0,1.8,1.8,1.9,2.1,1.5,1.7,1.6,1.6,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Vallejo-Fairfield, CA",NO2,Annual Mean,13.0,13.0,13.0,12.0,12.0,11.0,12.0,11.0,10.0,10.0,9.0,10.0,9.0,10.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Vallejo-Fairfield, CA",NO2,98th Percentile,46.0,45.0,45.0,44.0,43.0,43.0,43.0,43.0,45.0,39.0,39.0,43.0,41.0,43.0,43.0,38.0,36.0,42.0,41.0,41.0,42.0,40.0,39.0,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Vallejo-Fairfield, CA",O3,4th Max,0.059,0.066,0.068,0.071,0.067,0.056,0.067,0.058,0.068,0.067,0.065,0.065,0.062,0.058,0.064,0.066,0.063,0.06,0.053,0.059,0.063,0.064,0.057,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
